Frame,Class,X,Y
2257,Valentina,513,261
2257,Novaria,385,246
2257,Claude,124,615
2257,Minotaur,417,327
2257,Fredrinn,357,202
2258,Lapu-Lapu,496,167
2258,Masha,359,396
2258,Valentina,511,261
2258,Wanwan,50,573
2258,Claude,124,615
2258,Novaria,385,248
2258,Minotaur,418,327
2258,Fredrinn,354,207
2258,Chou,469,378
2259,Lapu-Lapu,497,167
2259,Masha,359,397
2259,Valentina,512,261
2259,Wanwan,50,573
2259,Novaria,385,249
2259,Minotaur,419,327
2259,Claude,124,616
2259,Fredrinn,355,203
2259,Chou,469,378
2260,Lapu-Lapu,499,167
2260,Wanwan,50,573
2260,Masha,359,398
2260,Minotaur,420,328
2260,Valentina,511,260
2260,Novaria,385,250
2260,Claude,124,616
2260,Fredrinn,355,202
2260,Chou,469,378
2261,Lapu-Lapu,500,167
2261,Wanwan,50,573
2261,Masha,359,399
2261,Novaria,385,250
2261,Minotaur,420,328
2261,Valentina,511,260
2261,Fredrinn,354,202
2261,Claude,124,616
2262,Wanwan,50,573
2262,Lapu-Lapu,500,167
2262,Minotaur,421,328
2262,Valentina,510,260
2262,Novaria,385,251
2262,Masha,360,400
2262,Fredrinn,353,202
2262,Claude,124,616
2263,Wanwan,50,573
2263,Minotaur,422,328
2263,Novaria,384,253
2263,Lapu-Lapu,502,167
2263,Fredrinn,353,201
2263,Masha,361,401
2263,Claude,124,616
2263,Valentina,509,260
2263,Chou,468,376
2263,Fanny,119,695
2264,Wanwan,50,573
2264,Minotaur,422,327
2264,Novaria,384,253
2264,Lapu-Lapu,503,167
2264,Masha,361,402
2264,Claude,124,615
2264,Fredrinn,352,201
2264,Valentina,508,258
2264,Fanny,119,695
2264,Chou,467,375
2265,Wanwan,50,573
2265,Minotaur,422,327
2265,Novaria,384,254
2265,Claude,124,616
2265,Lapu-Lapu,504,168
2265,Masha,362,402
2265,Fredrinn,352,202
2265,Chou,467,375
2265,Valentina,507,258
2265,Fanny,118,695
2266,Wanwan,50,573
2266,Novaria,384,255
2266,Minotaur,423,327
2266,Claude,124,617
2266,Lapu-Lapu,503,168
2266,Chou,467,375
2266,Valentina,506,258
2266,Masha,362,403
2266,Fredrinn,350,207
2266,Fanny,117,695
2267,Wanwan,50,573
2267,Minotaur,424,327
2267,Lapu-Lapu,504,168
2267,Novaria,384,255
2267,Chou,467,375
2267,Claude,123,616
2267,Masha,362,403
2267,Fredrinn,351,208
2267,Valentina,505,258
2267,Fanny,117,695
2268,Minotaur,426,327
2268,Wanwan,51,574
2268,Masha,363,403
2268,Chou,468,374
2268,Fredrinn,350,207
2268,Lapu-Lapu,506,168
2268,Valentina,503,259
2268,Novaria,383,257
2268,Claude,124,616
2268,Fanny,118,695
2269,Lapu-Lapu,506,168
2269,Wanwan,51,575
2269,Minotaur,426,327
2269,Chou,467,374
2269,Valentina,503,258
2269,Masha,363,404
2269,Fredrinn,350,207
2269,Novaria,383,257
2269,Claude,124,616
2269,Fanny,118,695
2270,Wanwan,53,576
2270,Minotaur,427,327
2270,Valentina,503,257
2270,Lapu-Lapu,508,167
2270,Masha,362,405
2270,Chou,467,374
2270,Fredrinn,350,207
2270,Novaria,383,258
2270,Claude,124,616
2270,Fanny,117,695
2271,Lapu-Lapu,509,168
2271,Masha,364,408
2271,Wanwan,55,578
2271,Minotaur,428,329
2271,Novaria,384,260
2271,Valentina,501,257
2271,Fredrinn,350,207
2271,Claude,124,617
2271,Chou,468,375
2271,Fanny,117,695
2272,Lapu-Lapu,510,168
2272,Masha,364,408
2272,Wanwan,56,579
2272,Novaria,383,261
2272,Fredrinn,350,207
2272,Minotaur,429,329
2272,Valentina,500,257
2272,Fanny,117,696
2272,Chou,468,375
2272,Claude,125,617
2273,Lapu-Lapu,511,169
2273,Wanwan,58,580
2273,Novaria,384,262
2273,Masha,364,409
2273,Valentina,499,258
2273,Fredrinn,350,208
2273,Claude,127,617
2273,Minotaur,430,329
2273,Chou,468,374
2273,Fanny,117,695
2274,Masha,365,409
2274,Claude,127,618
2274,Lapu-Lapu,511,169
2274,Wanwan,58,581
2274,Valentina,498,258
2274,Fredrinn,351,209
2274,Fanny,118,695
2274,Chou,467,374
2274,Novaria,384,263
2274,Minotaur,431,326
2275,Valentina,498,258
2275,Masha,364,410
2275,Novaria,384,264
2275,Lapu-Lapu,513,170
2275,Fredrinn,352,207
2275,Chou,467,375
2275,Minotaur,432,327
2275,Wanwan,59,582
2275,Claude,128,617
2276,Novaria,384,267
2276,Valentina,496,258
2276,Masha,365,411
2276,Lapu-Lapu,515,170
2276,Minotaur,435,325
2276,Chou,467,376
2276,Fanny,116,697
2276,Fredrinn,351,209
2276,Wanwan,61,582
2276,Claude,125,616
2277,Novaria,384,268
2277,Lapu-Lapu,516,170
2277,Chou,466,376
2277,Masha,365,412
2277,Valentina,493,258
2277,Fredrinn,352,209
2277,Minotaur,436,326
2277,Fanny,115,697
2277,Wanwan,63,583
2277,Claude,126,617
2278,Novaria,383,269
2278,Lapu-Lapu,518,170
2278,Valentina,492,258
2278,Minotaur,437,324
2278,Wanwan,62,584
2278,Masha,366,413
2278,Chou,466,376
2278,Claude,125,617
2278,Fredrinn,353,210
2278,Fanny,116,697
2279,Novaria,383,271
2279,Lapu-Lapu,519,171
2279,Masha,366,415
2279,Valentina,490,257
2279,Chou,467,376
2279,Minotaur,437,323
2279,Wanwan,62,584
2279,Claude,125,617
2279,Fanny,116,697
2279,Fredrinn,354,210
2280,Novaria,384,272
2280,Lapu-Lapu,520,171
2280,Masha,366,416
2280,Valentina,490,257
2280,Minotaur,438,322
2280,Wanwan,62,584
2280,Claude,125,617
2280,Fredrinn,355,210
2280,Chou,467,376
2280,Fanny,116,697
2281,Novaria,383,273
2281,Lapu-Lapu,520,171
2281,Masha,367,417
2281,Valentina,490,257
2281,Chou,468,376
2281,Minotaur,439,322
2281,Fredrinn,355,211
2281,Wanwan,62,584
2281,Claude,126,616
2281,Fanny,119,694
2282,Novaria,383,273
2282,Lapu-Lapu,521,172
2282,Masha,367,417
2282,Fredrinn,356,212
2282,Chou,468,376
2282,Valentina,492,257
2282,Minotaur,439,322
2282,Wanwan,62,584
2282,Claude,126,616
2283,Masha,368,417
2283,Novaria,383,275
2283,Lapu-Lapu,522,173
2283,Valentina,493,257
2283,Fredrinn,357,212
2283,Minotaur,440,321
2283,Chou,467,377
2283,Wanwan,61,583
2284,Lapu-Lapu,522,173
2284,Fredrinn,358,212
2284,Novaria,383,277
2284,Wanwan,62,583
2284,Valentina,494,257
2284,Masha,367,418
2284,Minotaur,441,320
2284,Claude,123,616
2284,Chou,468,377
2285,Fredrinn,359,213
2285,Lapu-Lapu,523,173
2285,Novaria,383,278
2285,Masha,369,419
2285,Valentina,495,257
2285,Wanwan,62,584
2285,Claude,123,615
2285,Minotaur,442,320
2285,Chou,468,376
2286,Fredrinn,361,213
2286,Lapu-Lapu,525,174
2286,Masha,369,420
2286,Novaria,383,280
2286,Valentina,497,256
2286,Claude,123,616
2286,Wanwan,62,584
2286,Minotaur,443,319
2286,Chou,467,377
2287,Fredrinn,362,213
2287,Novaria,383,281
2287,Masha,369,421
2287,Lapu-Lapu,526,174
2287,Claude,124,615
2287,Valentina,497,256
2287,Minotaur,444,318
2287,Wanwan,62,584
2287,Chou,468,377
2288,Fredrinn,363,214
2288,Lapu-Lapu,526,174
2288,Masha,370,421
2288,Novaria,383,282
2288,Valentina,498,256
2288,Minotaur,445,317
2288,Wanwan,62,584
2288,Claude,124,615
2289,Fredrinn,363,215
2289,Masha,370,423
2289,Lapu-Lapu,527,175
2289,Novaria,383,284
2289,Valentina,499,256
2289,Wanwan,62,584
2289,Claude,126,616
2289,Minotaur,446,317
2289,Chou,468,376
2290,Fredrinn,365,215
2290,Masha,371,424
2290,Lapu-Lapu,528,175
2290,Valentina,499,256
2290,Novaria,384,285
2290,Wanwan,62,584
2290,Claude,126,616
2290,Minotaur,446,316
2290,Chou,467,376
2291,Lapu-Lapu,528,176
2291,Fredrinn,365,215
2291,Masha,371,425
2291,Valentina,500,255
2291,Novaria,384,285
2291,Wanwan,62,584
2291,Minotaur,447,315
2291,Fanny,119,694
2291,Chou,467,376
2292,Lapu-Lapu,529,176
2292,Masha,372,425
2292,Valentina,500,255
2292,Novaria,384,287
2292,Fredrinn,366,216
2292,Wanwan,63,584
2292,Minotaur,448,315
2292,Claude,126,615
2292,Fanny,118,695
2292,Chou,467,376
2293,Masha,373,426
2293,Lapu-Lapu,530,177
2293,Valentina,501,255
2293,Novaria,384,288
2293,Fredrinn,366,216
2293,Wanwan,63,583
2293,Claude,126,615
2293,Minotaur,449,313
2293,Fanny,118,695
2293,Chou,467,375
2294,Valentina,501,255
2294,Masha,373,427
2294,Novaria,385,289
2294,Lapu-Lapu,531,178
2294,Fredrinn,366,216
2294,Wanwan,63,584
2294,Claude,126,615
2294,Fanny,119,695
2294,Minotaur,449,313
2294,Chou,467,375
2295,Masha,373,428
2295,Valentina,502,255
2295,Novaria,386,290
2295,Lapu-Lapu,531,178
2295,Fredrinn,366,216
2295,Wanwan,63,584
2295,Chou,467,375
2295,Claude,126,616
2295,Fanny,118,695
2295,Minotaur,450,311
2296,Valentina,503,255
2296,Masha,373,428
2296,Novaria,386,291
2296,Lapu-Lapu,533,179
2296,Fredrinn,366,216
2296,Wanwan,63,584
2296,Fanny,118,695
2296,Claude,125,615
2296,Minotaur,450,311
2296,Chou,467,375
2297,Valentina,505,256
2297,Masha,374,428
2297,Fredrinn,366,216
2297,Lapu-Lapu,533,179
2297,Novaria,386,293
2297,Wanwan,64,583
2297,Claude,125,616
2297,Fanny,117,695
2297,Minotaur,451,312
2297,Chou,467,375
2298,Valentina,507,256
2298,Novaria,386,295
2298,Masha,375,430
2298,Lapu-Lapu,535,180
2298,Fredrinn,366,216
2298,Wanwan,64,583
2298,Fanny,117,695
2298,Claude,125,616
2298,Chou,467,374
2298,Minotaur,453,311
2299,Wanwan,65,584
2299,Fredrinn,366,216
2299,Valentina,508,256
2299,Novaria,387,297
2299,Lapu-Lapu,537,181
2299,Masha,376,431
2299,Chou,466,374
2299,Minotaur,455,311
2299,Fanny,119,695
2300,Wanwan,66,584
2300,Fredrinn,366,216
2300,Novaria,388,297
2300,Lapu-Lapu,537,181
2300,Valentina,509,256
2300,Masha,376,432
2300,Chou,466,374
2300,Minotaur,455,310
2300,Fanny,118,695
2301,Wanwan,66,584
2301,Novaria,388,298
2301,Fredrinn,366,216
2301,Chou,467,375
2301,Lapu-Lapu,538,182
2301,Valentina,511,257
2301,Masha,376,433
2301,Minotaur,456,311
2301,Fanny,117,695
2302,Wanwan,66,584
2302,Fredrinn,366,216
2302,Lapu-Lapu,540,183
2302,Novaria,389,301
2302,Chou,467,375
2302,Valentina,512,258
2302,Minotaur,456,312
2302,Masha,377,434
2302,Fanny,118,698
2303,Wanwan,66,584
2303,Fredrinn,366,216
2303,Chou,467,375
2303,Novaria,389,302
2303,Valentina,513,257
2303,Lapu-Lapu,539,183
2303,Minotaur,457,312
2303,Masha,378,435
2303,Fanny,118,697
2304,Wanwan,66,584
2304,Fredrinn,366,217
2304,Novaria,390,303
2304,Chou,467,376
2304,Lapu-Lapu,541,183
2304,Valentina,513,258
2304,Minotaur,457,312
2304,Fanny,118,696
2304,Masha,379,436
2305,Fredrinn,366,217
2305,Wanwan,66,584
2305,Chou,467,376
2305,Novaria,389,305
2305,Lapu-Lapu,543,183
2305,Minotaur,458,313
2305,Valentina,514,259
2305,Masha,380,437
2305,Fanny,118,696
2306,Fredrinn,366,217
2306,Chou,466,376
2306,Novaria,390,305
2306,Wanwan,66,584
2306,Lapu-Lapu,544,183
2306,Minotaur,459,313
2306,Valentina,515,258
2306,Masha,381,438
2306,Fanny,117,696
2307,Fredrinn,366,218
2307,Lapu-Lapu,545,183
2307,Novaria,391,307
2307,Wanwan,66,584
2307,Chou,466,376
2307,Valentina,517,259
2307,Minotaur,460,313
2307,Masha,381,438
2307,Fanny,117,697
2308,Fredrinn,367,218
2308,Novaria,391,309
2308,Lapu-Lapu,546,183
2308,Chou,466,375
2308,Wanwan,66,584
2308,Valentina,518,259
2308,Minotaur,460,314
2308,Masha,383,439
2308,Fanny,116,696
2309,Fredrinn,367,220
2309,Chou,466,376
2309,Lapu-Lapu,547,182
2309,Novaria,393,311
2309,Wanwan,67,584
2309,Valentina,519,260
2309,Masha,383,439
2309,Minotaur,463,314
2309,Fanny,116,695
2310,Fredrinn,367,220
2310,Chou,466,377
2310,Lapu-Lapu,547,183
2310,Novaria,393,312
2310,Wanwan,67,584
2310,Masha,384,439
2310,Valentina,519,260
2310,Minotaur,463,314
2310,Fanny,116,694
2311,Fredrinn,366,220
2311,Chou,466,377
2311,Novaria,394,313
2311,Lapu-Lapu,548,183
2311,Wanwan,67,584
2311,Masha,385,440
2311,Valentina,520,260
2311,Minotaur,463,315
2311,Fanny,116,694
2312,Chou,466,377
2312,Fredrinn,365,220
2312,Novaria,395,314
2312,Lapu-Lapu,549,183
2312,Wanwan,67,584
2312,Masha,386,440
2312,Valentina,521,260
2312,Minotaur,464,316
2312,Fanny,116,696
2313,Fredrinn,364,221
2313,Novaria,396,316
2313,Lapu-Lapu,551,183
2313,Wanwan,67,584
2313,Masha,387,440
2313,Chou,466,378
2313,Valentina,521,259
2313,Minotaur,465,316
2314,Fredrinn,363,221
2314,Wanwan,67,584
2314,Masha,387,441
2314,Novaria,397,317
2314,Lapu-Lapu,552,182
2314,Chou,466,378
2314,Valentina,522,259
2314,Minotaur,466,317
2314,Claude,688,709
2315,Fredrinn,363,221
2315,Wanwan,67,584
2315,Masha,388,442
2315,Novaria,399,318
2315,Lapu-Lapu,552,182
2315,Chou,466,378
2315,Minotaur,467,318
2315,Valentina,523,259
2315,Claude,687,708
2316,Masha,389,443
2316,Fredrinn,362,221
2316,Wanwan,67,584
2316,Chou,466,378
2316,Novaria,399,321
2316,Lapu-Lapu,554,181
2316,Valentina,524,259
2316,Minotaur,467,318
2316,Claude,687,708
2317,Masha,390,444
2317,Fredrinn,361,221
2317,Chou,466,378
2317,Novaria,401,321
2317,Wanwan,67,584
2317,Minotaur,468,318
2317,Lapu-Lapu,554,181
2317,Valentina,526,259
2317,Claude,687,707
2318,Masha,391,444
2318,Fredrinn,359,221
2318,Chou,467,379
2318,Minotaur,469,319
2318,Novaria,402,322
2318,Wanwan,67,584
2318,Lapu-Lapu,556,181
2318,Valentina,527,260
2318,Claude,686,707
2319,Masha,392,444
2319,Novaria,403,324
2319,Fredrinn,358,221
2319,Chou,468,380
2319,Minotaur,470,319
2319,Wanwan,67,584
2319,Lapu-Lapu,556,180
2319,Valentina,526,260
2319,Claude,686,706
2320,Fredrinn,358,221
2320,Masha,393,445
2320,Novaria,403,325
2320,Chou,467,379
2320,Wanwan,67,584
2320,Minotaur,470,319
2320,Lapu-Lapu,556,180
2320,Valentina,526,261
2321,Fredrinn,356,221
2321,Novaria,404,326
2321,Masha,394,446
2321,Minotaur,471,320
2321,Chou,468,378
2321,Lapu-Lapu,557,179
2321,Wanwan,67,584
2321,Valentina,527,261
2322,Minotaur,471,323
2322,Chou,468,379
2322,Fredrinn,355,220
2322,Masha,395,446
2322,Novaria,405,327
2322,Valentina,527,262
2322,Wanwan,67,584
2322,Lapu-Lapu,557,178
2322,Claude,679,704
2322,Fanny,118,695
2323,Minotaur,472,323
2323,Chou,469,379
2323,Fredrinn,354,220
2323,Novaria,406,327
2323,Masha,395,447
2323,Valentina,527,263
2323,Lapu-Lapu,557,178
2323,Wanwan,67,584
2323,Claude,679,703
2323,Fanny,118,694
2324,Minotaur,473,323
2324,Fredrinn,354,220
2324,Chou,469,380
2324,Masha,396,447
2324,Novaria,407,328
2324,Valentina,528,263
2324,Wanwan,67,584
2324,Lapu-Lapu,559,177
2324,Fanny,118,695
2324,Claude,679,703
2325,Minotaur,474,323
2325,Fredrinn,354,220
2325,Chou,470,380
2325,Lapu-Lapu,560,176
2325,Valentina,529,264
2325,Masha,397,448
2325,Novaria,408,329
2325,Wanwan,67,584
2325,Fanny,118,695
2325,Claude,679,703
2326,Fredrinn,354,220
2326,Minotaur,475,324
2326,Chou,471,380
2326,Lapu-Lapu,560,175
2326,Valentina,529,264
2326,Novaria,409,329
2326,Masha,398,448
2326,Wanwan,66,584
2326,Fanny,118,695
2326,Claude,679,703
2327,Minotaur,475,326
2327,Fredrinn,354,220
2327,Chou,471,382
2327,Novaria,410,331
2327,Lapu-Lapu,560,174
2327,Masha,398,448
2327,Wanwan,67,584
2327,Valentina,528,265
2327,Fanny,119,695
2327,Claude,679,703
2328,Minotaur,476,326
2328,Fredrinn,354,219
2328,Chou,472,382
2328,Novaria,411,331
2328,Valentina,527,266
2328,Lapu-Lapu,560,174
2328,Wanwan,66,584
2328,Masha,400,448
2328,Fanny,118,694
2328,Claude,679,703
2329,Minotaur,477,327
2329,Fredrinn,353,219
2329,Novaria,412,333
2329,Chou,473,383
2329,Valentina,527,267
2329,Lapu-Lapu,561,173
2329,Wanwan,67,584
2329,Masha,400,448
2329,Fanny,118,695
2329,Claude,679,703
2330,Minotaur,478,327
2330,Fredrinn,353,219
2330,Novaria,413,334
2330,Valentina,527,268
2330,Chou,473,384
2330,Lapu-Lapu,562,173
2330,Wanwan,66,584
2330,Masha,401,447
2330,Fanny,119,695
2330,Claude,680,703
2331,Chou,475,384
2331,Fredrinn,353,219
2331,Novaria,414,335
2331,Minotaur,479,328
2331,Lapu-Lapu,563,172
2331,Valentina,526,269
2331,Wanwan,66,584
2331,Masha,401,447
2331,Fanny,116,695
2331,Claude,681,702
2332,Fredrinn,353,219
2332,Novaria,415,335
2332,Chou,475,385
2332,Minotaur,479,328
2332,Lapu-Lapu,564,171
2332,Wanwan,66,584
2332,Masha,401,447
2332,Valentina,525,270
2332,Fanny,117,695
2332,Claude,682,702
2333,Fredrinn,353,219
2333,Novaria,415,335
2333,Minotaur,479,329
2333,Chou,476,386
2333,Wanwan,66,584
2333,Lapu-Lapu,564,170
2333,Masha,400,447
2333,Fanny,116,695
2333,Valentina,525,271
2333,Claude,682,702
2334,Fredrinn,353,219
2334,Novaria,415,335
2334,Minotaur,480,330
2334,Chou,476,386
2334,Wanwan,66,584
2334,Masha,400,446
2334,Lapu-Lapu,565,169
2334,Fanny,116,695
2334,Valentina,526,271
2334,Claude,684,702
2335,Novaria,415,335
2335,Chou,477,386
2335,Fredrinn,353,219
2335,Minotaur,480,330
2335,Masha,400,446
2335,Lapu-Lapu,566,169
2335,Wanwan,66,584
2335,Fanny,116,695
2335,Valentina,525,272
2335,Claude,686,702
2336,Chou,477,387
2336,Fredrinn,353,219
2336,Novaria,415,335
2336,Masha,401,446
2336,Minotaur,481,330
2336,Lapu-Lapu,566,168
2336,Valentina,524,274
2336,Wanwan,66,584
2336,Fanny,116,695
2336,Claude,686,701
2337,Chou,478,387
2337,Fredrinn,355,219
2337,Novaria,416,335
2337,Masha,400,446
2337,Minotaur,481,331
2337,Lapu-Lapu,567,167
2337,Valentina,524,275
2337,Wanwan,66,584
2337,Fanny,116,695
2337,Claude,687,702
2338,Chou,479,387
2338,Fredrinn,357,220
2338,Novaria,416,335
2338,Masha,400,445
2338,Wanwan,66,584
2338,Lapu-Lapu,568,167
2338,Valentina,524,276
2338,Minotaur,482,333
2338,Fanny,116,695
2338,Claude,688,702
2339,Chou,480,388
2339,Fredrinn,357,219
2339,Novaria,416,335
2339,Lapu-Lapu,568,167
2339,Wanwan,66,584
2339,Masha,399,445
2339,Valentina,523,276
2339,Minotaur,482,334
2339,Fanny,116,695
2340,Chou,479,388
2340,Fredrinn,359,219
2340,Novaria,416,335
2340,Lapu-Lapu,568,166
2340,Wanwan,66,584
2340,Masha,399,445
2340,Valentina,523,278
2340,Minotaur,482,335
2340,Fanny,116,694
2340,Claude,690,702
2341,Chou,480,389
2341,Fredrinn,361,220
2341,Novaria,416,335
2341,Lapu-Lapu,569,165
2341,Wanwan,66,584
2341,Masha,400,446
2341,Valentina,523,279
2341,Minotaur,484,335
2341,Fanny,118,695
2341,Claude,691,702
2342,Chou,481,390
2342,Fredrinn,362,220
2342,Novaria,415,334
2342,Lapu-Lapu,569,164
2342,Wanwan,66,584
2342,Valentina,521,280
2342,Minotaur,484,336
2342,Masha,400,446
2342,Fanny,118,695
2343,Chou,481,390
2343,Fredrinn,362,220
2343,Lapu-Lapu,569,163
2343,Novaria,415,333
2343,Valentina,521,280
2343,Wanwan,66,584
2343,Masha,400,446
2343,Minotaur,484,336
2344,Chou,481,391
2344,Fredrinn,363,220
2344,Lapu-Lapu,569,163
2344,Valentina,521,281
2344,Wanwan,66,584
2344,Novaria,415,333
2344,Masha,400,446
2344,Minotaur,484,337
2344,Fanny,118,695
2345,Chou,481,393
2345,Fredrinn,364,220
2345,Valentina,521,281
2345,Wanwan,66,584
2345,Lapu-Lapu,569,161
2345,Novaria,412,330
2345,Masha,400,447
2345,Minotaur,485,339
2345,Fanny,118,694
2346,Chou,481,394
2346,Fredrinn,364,220
2346,Valentina,522,282
2346,Wanwan,66,584
2346,Lapu-Lapu,570,161
2346,Novaria,410,330
2346,Minotaur,486,339
2346,Masha,400,447
2346,Fanny,118,694
2347,Chou,482,394
2347,Fredrinn,365,220
2347,Valentina,522,282
2347,Lapu-Lapu,570,160
2347,Wanwan,66,584
2347,Novaria,410,330
2347,Minotaur,486,340
2347,Masha,400,447
2347,Claude,688,702
2348,Chou,483,395
2348,Fredrinn,367,220
2348,Valentina,522,282
2348,Wanwan,66,584
2348,Novaria,409,329
2348,Lapu-Lapu,570,159
2348,Masha,399,447
2348,Minotaur,488,340
2348,Claude,687,702
2349,Fredrinn,369,220
2349,Chou,484,396
2349,Valentina,522,282
2349,Lapu-Lapu,572,158
2349,Wanwan,66,584
2349,Novaria,407,328
2349,Minotaur,488,340
2349,Masha,400,447
2349,Claude,687,701
2350,Chou,484,397
2350,Fredrinn,369,220
2350,Valentina,522,282
2350,Lapu-Lapu,573,157
2350,Wanwan,66,584
2350,Novaria,405,327
2350,Minotaur,488,340
2350,Masha,399,447
2350,Claude,687,701
2351,Chou,485,398
2351,Fredrinn,369,220
2351,Valentina,522,282
2351,Lapu-Lapu,573,156
2351,Wanwan,66,584
2351,Novaria,404,327
2351,Masha,400,447
2351,Minotaur,488,341
2352,Chou,485,398
2352,Fredrinn,369,220
2352,Valentina,522,282
2352,Lapu-Lapu,573,156
2352,Wanwan,66,584
2352,Novaria,404,327
2352,Masha,400,447
2352,Minotaur,488,341
2352,Claude,689,701
2353,Chou,485,399
2353,Fredrinn,369,220
2353,Valentina,522,282
2353,Novaria,401,326
2353,Lapu-Lapu,575,155
2353,Wanwan,66,584
2353,Masha,400,447
2353,Minotaur,488,342
2353,Fanny,118,694
2353,Claude,690,702
2354,Fredrinn,369,220
2354,Chou,486,399
2354,Valentina,522,282
2354,Lapu-Lapu,576,155
2354,Novaria,400,325
2354,Wanwan,66,584
2354,Minotaur,487,342
2354,Masha,399,447
2354,Fanny,118,693
2355,Fredrinn,369,220
2355,Valentina,522,282
2355,Chou,486,400
2355,Novaria,399,325
2355,Lapu-Lapu,577,155
2355,Wanwan,66,584
2355,Minotaur,488,343
2355,Masha,399,448
2355,Fanny,118,693
2356,Fredrinn,369,220
2356,Valentina,522,282
2356,Chou,487,401
2356,Lapu-Lapu,578,154
2356,Novaria,398,324
2356,Wanwan,66,584
2356,Masha,400,448
2356,Minotaur,487,344
2356,Fanny,119,694
2357,Fredrinn,369,220
2357,Valentina,522,282
2357,Chou,487,402
2357,Lapu-Lapu,578,154
2357,Novaria,397,323
2357,Wanwan,66,584
2357,Masha,401,448
2357,Minotaur,488,345
2357,Fanny,118,694
2357,Claude,687,702
2358,Fredrinn,369,220
2358,Valentina,522,282
2358,Chou,488,402
2358,Lapu-Lapu,579,153
2358,Wanwan,67,584
2358,Fanny,118,694
2358,Novaria,395,323
2358,Masha,400,448
2358,Minotaur,488,345
2358,Claude,687,701
2359,Chou,488,404
2359,Fredrinn,369,220
2359,Valentina,522,283
2359,Lapu-Lapu,579,152
2359,Wanwan,69,582
2359,Novaria,394,322
2359,Fanny,117,695
2359,Minotaur,488,346
2359,Masha,399,448
2359,Claude,687,701
2360,Chou,488,404
2360,Fredrinn,369,220
2360,Valentina,522,283
2360,Lapu-Lapu,579,151
2360,Wanwan,69,581
2360,Novaria,394,321
2360,Minotaur,488,346
2360,Masha,399,448
2360,Fanny,688,693
2361,Fredrinn,369,220
2361,Chou,489,405
2361,Valentina,522,284
2361,Lapu-Lapu,580,150
2361,Wanwan,71,580
2361,Novaria,392,320
2361,Masha,399,447
2361,Minotaur,488,347
2361,Fanny,688,693
2362,Fredrinn,370,220
2362,Valentina,522,285
2362,Lapu-Lapu,582,149
2362,Chou,489,405
2362,Novaria,391,319
2362,Masha,399,447
2362,Minotaur,488,347
2362,Wanwan,73,579
2362,Fanny,688,693
2363,Fredrinn,371,220
2363,Lapu-Lapu,582,149
2363,Novaria,389,318
2363,Valentina,522,286
2363,Chou,490,406
2363,Masha,400,447
2363,Wanwan,74,579
2363,Fanny,688,693
2363,Minotaur,488,348
2364,Fredrinn,371,220
2364,Lapu-Lapu,583,148
2364,Chou,490,407
2364,Novaria,388,317
2364,Valentina,522,286
2364,Masha,400,446
2364,Wanwan,76,578
2364,Fanny,688,693
2364,Minotaur,488,348
2365,Lapu-Lapu,584,147
2365,Fredrinn,373,220
2365,Novaria,387,316
2365,Wanwan,77,577
2365,Masha,400,446
2365,Valentina,522,287
2365,Chou,490,407
2365,Fanny,689,693
2365,Minotaur,489,349
2366,Lapu-Lapu,585,147
2366,Fredrinn,374,220
2366,Novaria,387,316
2366,Valentina,522,288
2366,Wanwan,79,576
2366,Masha,400,445
2366,Chou,491,409
2366,Fanny,689,693
2366,Minotaur,489,349
2367,Fredrinn,374,220
2367,Lapu-Lapu,586,147
2367,Valentina,522,289
2367,Wanwan,80,575
2367,Novaria,389,317
2367,Chou,492,410
2367,Masha,400,445
2367,Fanny,689,693
2367,Minotaur,490,349
2368,Lapu-Lapu,586,146
2368,Fredrinn,375,220
2368,Wanwan,81,575
2368,Valentina,522,290
2368,Novaria,390,317
2368,Chou,492,410
2368,Masha,400,445
2368,Fanny,689,693
2368,Minotaur,490,348
2369,Lapu-Lapu,586,144
2369,Valentina,523,292
2369,Wanwan,82,573
2369,Fredrinn,377,222
2369,Chou,492,411
2369,Novaria,392,319
2369,Masha,399,446
2369,Fanny,689,693
2369,Minotaur,491,349
2370,Valentina,523,292
2370,Lapu-Lapu,587,144
2370,Wanwan,85,573
2370,Chou,492,412
2370,Fredrinn,378,222
2370,Novaria,394,319
2370,Fanny,689,693
2370,Masha,399,446
2370,Minotaur,491,349
2371,Valentina,523,292
2371,Lapu-Lapu,588,144
2371,Wanwan,85,573
2371,Fredrinn,378,222
2371,Chou,493,413
2371,Novaria,394,320
2371,Masha,399,446
2371,Fanny,689,693
2371,Minotaur,491,349
2372,Lapu-Lapu,588,143
2372,Valentina,524,294
2372,Wanwan,85,572
2372,Chou,494,413
2372,Fredrinn,378,222
2372,Novaria,396,322
2372,Fanny,689,693
2372,Masha,399,446
2372,Minotaur,492,350
2373,Lapu-Lapu,590,143
2373,Novaria,397,323
2373,Wanwan,85,573
2373,Fredrinn,378,223
2373,Valentina,524,295
2373,Chou,494,413
2373,Minotaur,493,350
2373,Masha,400,447
2373,Fanny,689,694
2374,Lapu-Lapu,590,142
2374,Wanwan,85,573
2374,Fredrinn,378,223
2374,Chou,494,414
2374,Novaria,398,324
2374,Valentina,523,295
2374,Minotaur,494,351
2374,Masha,399,446
2374,Fanny,689,695
2375,Lapu-Lapu,591,141
2375,Novaria,399,325
2375,Wanwan,85,573
2375,Fredrinn,378,223
2375,Chou,494,415
